country;date;total_vaccinations;people_vaccinated;people_fully_vaccinated;daily_vaccinations;vaccines
Solomon Islands;25/11/2021;;;;16710;Oxford/AstraZeneca
Solomon Islands;26/11/2021;;;;16980;Oxford/AstraZeneca
Solomon Islands;27/11/2021;;;;17250;Oxford/AstraZeneca
Solomon Islands;28/11/2021;;;;17520;Oxford/AstraZeneca
Solomon Islands;29/11/2021;;;;17790;Oxford/AstraZeneca
Solomon Islands;30/11/2021;2080460;1615210;465250;17790;Oxford/AstraZeneca
Solomon Islands;1/12/2021;;;;17540;Oxford/AstraZeneca
Solomon Islands;2/12/2021;;;;17290;Oxford/AstraZeneca
Solomon Islands;3/12/2021;;;;17040;Oxford/AstraZeneca
Solomon Islands;4/12/2021;;;;16790;Oxford/AstraZeneca
Solomon Islands;5/12/2021;;;;16550;Oxford/AstraZeneca
Solomon Islands;6/12/2021;;;;16300;Oxford/AstraZeneca
Solomon Islands;7/12/2021;;;;16050;Oxford/AstraZeneca
Solomon Islands;8/12/2021;;;;16050;Oxford/AstraZeneca
Solomon Islands;9/12/2021;;;;16050;Oxford/AstraZeneca
Solomon Islands;10/12/2021;;;;16050;Oxford/AstraZeneca
Solomon Islands;11/12/2021;;;;16050;Oxford/AstraZeneca
Solomon Islands;12/12/2021;;;;16050;Oxford/AstraZeneca
Solomon Islands;13/12/2021;2289120;1765930;523190;16050;Oxford/AstraZeneca
Solomon Islands;14/12/2021;;;;15190;Oxford/AstraZeneca
Solomon Islands;15/12/2021;;;;14320;Oxford/AstraZeneca
Solomon Islands;16/12/2021;;;;13460;Oxford/AstraZeneca
Solomon Islands;17/12/2021;;;;12600;Oxford/AstraZeneca
Solomon Islands;18/12/2021;;;;11730;Oxford/AstraZeneca
Solomon Islands;19/12/2021;;;;10870;Oxford/AstraZeneca
Solomon Islands;20/12/2021;2359180;1799730;559450;10010;Oxford/AstraZeneca
Solomon Islands;21/12/2021;;;;9550;Oxford/AstraZeneca
Solomon Islands;22/12/2021;;;;9090;Oxford/AstraZeneca
Solomon Islands;23/12/2021;;;;8640;Oxford/AstraZeneca
Solomon Islands;24/12/2021;;;;8180;Oxford/AstraZeneca
Solomon Islands;25/12/2021;;;;7720;Oxford/AstraZeneca
Solomon Islands;26/12/2021;;;;7260;Oxford/AstraZeneca
Solomon Islands;27/12/2021;;;;6800;Oxford/AstraZeneca
Solomon Islands;28/12/2021;;;;6800;Oxford/AstraZeneca
Solomon Islands;29/12/2021;;;;6800;Oxford/AstraZeneca
Solomon Islands;30/12/2021;;;;6800;Oxford/AstraZeneca
Solomon Islands;31/12/2021;;;;6800;Oxford/AstraZeneca
Solomon Islands;1/01/2022;;;;6800;Oxford/AstraZeneca
Solomon Islands;2/01/2022;;;;6800;Oxford/AstraZeneca
Solomon Islands;3/01/2022;;;;6800;Oxford/AstraZeneca
Solomon Islands;4/01/2022;2461240;1854850;606390;6800;Oxford/AstraZeneca
Solomon Islands;5/01/2022;;;;6920;Oxford/AstraZeneca
Solomon Islands;6/01/2022;;;;7030;Oxford/AstraZeneca
Solomon Islands;7/01/2022;;;;7150;Oxford/AstraZeneca
Solomon Islands;8/01/2022;;;;7260;Oxford/AstraZeneca
Solomon Islands;9/01/2022;;;;7370;Oxford/AstraZeneca
Solomon Islands;10/01/2022;;;;7490;Oxford/AstraZeneca
Solomon Islands;11/01/2022;;;;7600;Oxford/AstraZeneca
Solomon Islands;12/01/2022;;;;7600;Oxford/AstraZeneca
Solomon Islands;13/01/2022;;;;7600;Oxford/AstraZeneca
Solomon Islands;14/01/2022;;;;7600;Oxford/AstraZeneca
Solomon Islands;15/01/2022;;;;7600;Oxford/AstraZeneca
Somalia;15/11/2021;;;;263690;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;16/11/2021;;;;225040;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;17/11/2021;;;;186400;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;18/11/2021;;;;147750;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;19/11/2021;;;;109110;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;20/11/2021;;;;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;21/11/2021;;;;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;22/11/2021;;;;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;23/11/2021;;;;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;24/11/2021;;;;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;25/11/2021;;;;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;26/11/2021;;;;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;27/11/2021;;;;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;28/11/2021;;;;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;29/11/2021;;;;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;30/11/2021;;;;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;1/12/2021;;;;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;2/12/2021;;;;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;3/12/2021;;;;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;4/12/2021;;;;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;5/12/2021;;;;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;6/12/2021;;;;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;7/12/2021;;;;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;8/12/2021;;;;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;9/12/2021;11476270;8920930;6644220;70460;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;10/12/2021;;;;89200;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;11/12/2021;;;;107930;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;12/12/2021;;;;126670;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;13/12/2021;;;;145400;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;14/12/2021;;;;164140;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;15/12/2021;;;;182880;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;16/12/2021;;;;201610;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;17/12/2021;;;;201610;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;18/12/2021;;;;201610;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;19/12/2021;;;;201610;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;20/12/2021;13694000;10886650;7456000;201610;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;21/12/2021;;;;213080;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;22/12/2021;;;;224540;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;23/12/2021;14539590;11649230;7707200;236010;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;24/12/2021;;;;231470;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;25/12/2021;;;;226930;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;26/12/2021;15049140;12031310;8100100;222390;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;27/12/2021;;;;200770;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;28/12/2021;;;;167690;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;29/12/2021;;;;134610;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;30/12/2021;;;;101520;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;31/12/2021;;;;84440;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;1/01/2022;;;;67360;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;2/01/2022;;;;50280;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;3/01/2022;;;;50280;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;4/01/2022;;;;50280;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;5/01/2022;;;;50280;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;6/01/2022;;;;50280;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;7/01/2022;;;;50280;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;8/01/2022;;;;50280;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;9/01/2022;;;;50280;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;10/01/2022;;;;50280;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;11/01/2022;;;;50280;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;12/01/2022;;;;50280;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;13/01/2022;;;;50280;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;14/01/2022;;;;50280;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
Somalia;15/01/2022;;;;50280;Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac
South Africa;15/11/2021;240826750;163274130;134921740;1168120;Johnson&Johnson, Pfizer/BioNTech
South Africa;16/11/2021;242166020;164048410;135839100;1163310;Johnson&Johnson, Pfizer/BioNTech
South Africa;17/11/2021;243469050;164796990;136730270;1151940;Johnson&Johnson, Pfizer/BioNTech
South Africa;18/11/2021;244712100;165501760;137587430;1121080;Johnson&Johnson, Pfizer/BioNTech
South Africa;19/11/2021;;;;1026630;Johnson&Johnson, Pfizer/BioNTech
South Africa;20/11/2021;246308040;166400170;138693420;1027630;Johnson&Johnson, Pfizer/BioNTech
South Africa;21/11/2021;246460530;166525620;138764430;993010;Johnson&Johnson, Pfizer/BioNTech
South Africa;22/11/2021;247543160;167127490;139497050;959490;Johnson&Johnson, Pfizer/BioNTech
South Africa;23/11/2021;248745280;167813640;140311590;939890;Johnson&Johnson, Pfizer/BioNTech
South Africa;24/11/2021;250022320;168572140;141157440;936180;Johnson&Johnson, Pfizer/BioNTech
South Africa;25/11/2021;;;;927570;Johnson&Johnson, Pfizer/BioNTech
South Africa;26/11/2021;252387890;169941120;142675330;982550;Johnson&Johnson, Pfizer/BioNTech
South Africa;27/11/2021;252748890;170188700;142883260;920120;Johnson&Johnson, Pfizer/BioNTech
South Africa;28/11/2021;;;;1022540;Johnson&Johnson, Pfizer/BioNTech
South Africa;29/11/2021;254487670;171395350;143842760;992070;Johnson&Johnson, Pfizer/BioNTech
South Africa;30/11/2021;256198910;172602020;144757540;1064800;Johnson&Johnson, Pfizer/BioNTech
South Africa;1/12/2021;257822590;173769000;145613950;1114320;Johnson&Johnson, Pfizer/BioNTech
South Africa;2/12/2021;261094360;176609300;148158450;1412750;Johnson&Johnson, Pfizer/BioNTech
South Africa;3/12/2021;;;;1397320;Johnson&Johnson, Pfizer/BioNTech
South Africa;4/12/2021;263243830;178200830;149344570;1499280;Johnson&Johnson, Pfizer/BioNTech
South Africa;5/12/2021;263488300;178405920;149484360;1410000;Johnson&Johnson, Pfizer/BioNTech
South Africa;6/12/2021;264904160;179447830;150238580;1488070;Johnson&Johnson, Pfizer/BioNTech
South Africa;7/12/2021;266392930;180530810;151049330;1456290;Johnson&Johnson, Pfizer/BioNTech
South Africa;8/12/2021;267816420;181573240;151829860;1427690;Johnson&Johnson, Pfizer/BioNTech
South Africa;9/12/2021;;;;1147000;Johnson&Johnson, Pfizer/BioNTech
South Africa;10/12/2021;270430340;183440240;153306350;1180180;Johnson&Johnson, Pfizer/BioNTech
South Africa;11/12/2021;;;;1060890;Johnson&Johnson, Pfizer/BioNTech
South Africa;12/12/2021;270909750;183796970;153578230;1060210;Johnson&Johnson, Pfizer/BioNTech
South Africa;13/12/2021;271886060;184528000;154101680;997410;Johnson&Johnson, Pfizer/BioNTech
South Africa;14/12/2021;272985250;185306500;154734730;941760;Johnson&Johnson, Pfizer/BioNTech
South Africa;15/12/2021;274007780;186005400;155327100;884480;Johnson&Johnson, Pfizer/BioNTech
South Africa;16/12/2021;274892670;186575990;155848990;824180;Johnson&Johnson, Pfizer/BioNTech
South Africa;17/12/2021;;;;649200;Johnson&Johnson, Pfizer/BioNTech
South Africa;18/12/2021;;;;626670;Johnson&Johnson, Pfizer/BioNTech
South Africa;19/12/2021;275138780;186744880;155991360;604150;Johnson&Johnson, Pfizer/BioNTech
South Africa;20/12/2021;;;;570180;Johnson&Johnson, Pfizer/BioNTech
South Africa;21/12/2021;276615930;187680870;156843380;518670;Johnson&Johnson, Pfizer/BioNTech
South Africa;22/12/2021;;;;434880;Johnson&Johnson, Pfizer/BioNTech
South Africa;23/12/2021;;;;370750;Johnson&Johnson, Pfizer/BioNTech
South Africa;24/12/2021;277923880;188446280;157631890;421310;Johnson&Johnson, Pfizer/BioNTech
South Africa;25/12/2021;;;;411380;Johnson&Johnson, Pfizer/BioNTech
South Africa;26/12/2021;277948960;188464020;157646730;401450;Johnson&Johnson, Pfizer/BioNTech
South Africa;27/12/2021;277980570;188483740;157665910;300460;Johnson&Johnson, Pfizer/BioNTech
South Africa;28/12/2021;278507790;188748810;158016090;270270;Johnson&Johnson, Pfizer/BioNTech
South Africa;29/12/2021;279033380;189057080;158335940;283070;Johnson&Johnson, Pfizer/BioNTech
South Africa;30/12/2021;;;;250940;Johnson&Johnson, Pfizer/BioNTech
South Africa;31/12/2021;;;;218810;Johnson&Johnson, Pfizer/BioNTech
South Africa;1/01/2022;279666640;189432120;158719130;247170;Johnson&Johnson, Pfizer/BioNTech
South Africa;2/01/2022;279675410;189441670;158724690;246640;Johnson&Johnson, Pfizer/BioNTech
South Africa;3/01/2022;280221260;189793660;159043470;320100;Johnson&Johnson, Pfizer/BioNTech
South Africa;4/01/2022;281531040;190650940;159786220;431890;Johnson&Johnson, Pfizer/BioNTech
South Africa;5/01/2022;;;;425250;Johnson&Johnson, Pfizer/BioNTech
South Africa;6/01/2022;;;;463530;Johnson&Johnson, Pfizer/BioNTech
South Africa;7/01/2022;282968230;191577850;160603290;501810;Johnson&Johnson, Pfizer/BioNTech
South Africa;8/01/2022;;;;486700;Johnson&Johnson, Pfizer/BioNTech
South Africa;9/01/2022;283178830;191717750;160728510;500490;Johnson&Johnson, Pfizer/BioNTech
South Africa;10/01/2022;285147570;;;703760;Johnson&Johnson, Pfizer/BioNTech
South Africa;11/01/2022;286170420;;;662770;Johnson&Johnson, Pfizer/BioNTech
South Africa;12/01/2022;287060200;;;721440;Johnson&Johnson, Pfizer/BioNTech
South Africa;13/01/2022;287944100;;;779280;Johnson&Johnson, Pfizer/BioNTech
South Africa;14/01/2022;288847100;;;839840;Johnson&Johnson, Pfizer/BioNTech
South Africa;15/01/2022;289067890;;;856340;Johnson&Johnson, Pfizer/BioNTech
South Korea;15/11/2021;821631600;421240450;403167230;2478700;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;16/11/2021;823868910;421581190;403646760;2406980;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;17/11/2021;826356850;422041250;404318170;2372780;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;18/11/2021;828732600;422495550;404927430;2309260;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;19/11/2021;831574720;422996310;405708870;2181670;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;20/11/2021;832662280;423267540;406100670;2040060;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;21/11/2021;832720380;423281880;406123040;2036840;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;22/11/2021;835610390;423779110;407007490;1996970;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;23/11/2021;837808580;424067730;407451240;1991380;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;24/11/2021;840512270;424540470;408070860;2022200;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;25/11/2021;843733730;425025990;408749020;2143020;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;26/11/2021;848157600;425590100;409630440;2368980;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;27/11/2021;849673350;425916710;410091490;2430150;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;28/11/2021;849730960;425926860;410110890;2430080;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;29/11/2021;852928830;426240190;411177260;2474060;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;30/11/2021;855560230;426461440;411671590;2535950;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;1/12/2021;858103340;426703170;412334400;2513010;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;2/12/2021;860787470;426932920;412948090;2436250;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;3/12/2021;864875630;427279590;413863580;2388290;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;4/12/2021;866599730;427496600;414397250;2418050;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;5/12/2021;866677230;427514240;414417640;2420900;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;6/12/2021;870769060;428042010;415084330;2548600;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;7/12/2021;874535600;428425790;415510520;2710770;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;8/12/2021;878590210;428890370;416033440;2926700;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;9/12/2021;884095030;429349340;416589740;3329650;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;10/12/2021;893112510;429869960;417349840;4033840;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;11/12/2021;896528180;430132710;417697660;4275490;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;12/12/2021;896652500;430153890;417712940;4282180;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;13/12/2021;905947550;430929550;418348630;5025500;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;14/12/2021;915033730;431486710;418791790;5785450;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;15/12/2021;925839280;432371980;419375660;6749870;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;16/12/2021;936663310;433359510;419999270;7509750;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;17/12/2021;950476340;434442560;420808670;8194830;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;18/12/2021;956914130;435139180;421216820;8626560;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;19/12/2021;957294230;435199610;421235350;8663100;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;20/12/2021;967576580;436422650;421772250;8804150;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;21/12/2021;975679740;437176100;422155370;8663720;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;22/12/2021;983233300;438089370;422548250;8199150;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;23/12/2021;990393390;438897210;422895240;7675730;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;24/12/2021;999638950;439692670;423331650;7023230;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;25/12/2021;1000398420;439795380;423382360;6212040;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;26/12/2021;1000707080;439830530;423399960;6201840;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;27/12/2021;1009757800;440595030;424049710;6025890;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;28/12/2021;1016863680;441058780;424488350;5883420;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;29/12/2021;1023217530;441554300;424955320;5712030;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;30/12/2021;1029635540;442028890;425418870;5606020;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;31/12/2021;1038139720;442570300;426004370;5500110;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;1/01/2022;1038577610;442613030;426053980;5454170;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;2/01/2022;1038798710;442634130;426078480;5441660;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;3/01/2022;1044898070;443040560;426873990;5020040;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;4/01/2022;1049385620;443309720;427427560;4645990;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;5/01/2022;1053700700;443520800;428187130;4354740;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;6/01/2022;1058581210;443719390;429041360;4135100;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;7/01/2022;1065912370;443981710;430117250;3967520;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;8/01/2022;1070257680;444144680;430825100;4525720;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;9/01/2022;1070476450;444155570;430872430;4525390;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;10/01/2022;1076260700;444405190;431969740;4480380;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;11/01/2022;1080633810;444607960;432704190;4464030;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;12/01/2022;1084445870;444772250;433514340;4392170;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;13/01/2022;1088812800;444935170;434285680;4318800;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;14/01/2022;1095757670;445161380;435197010;4263610;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Korea;15/01/2022;1099246210;445292390;435490400;4141220;Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech
South Sudan;15/11/2021;;;;44140;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;16/11/2021;;;;47790;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;17/11/2021;;;;47790;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;18/11/2021;;;;47790;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;19/11/2021;;;;47790;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;20/11/2021;;;;47790;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;21/11/2021;;;;47790;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;22/11/2021;;;;47790;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;23/11/2021;2181540;1851480;1333150;47790;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;24/11/2021;;;;45340;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;25/11/2021;;;;42880;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;26/11/2021;;;;40430;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;27/11/2021;;;;37970;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;28/11/2021;;;;35520;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;29/11/2021;;;;33060;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;30/11/2021;;;;30610;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;1/12/2021;;;;30610;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;2/12/2021;;;;30610;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;3/12/2021;;;;30610;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;4/12/2021;;;;30610;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;5/12/2021;;;;30610;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;6/12/2021;2579410;2197330;1724410;30610;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;7/12/2021;;;;27660;Johnson&Johnson, Oxford/AstraZeneca
South Sudan;8/12/2021;;;;24720;Johnson&Johnson, Oxford/AstraZeneca
