continent;location;date;total_cases;new_cases;total_deaths;new_deaths;icu_patients;hosp_patients;weekly_icu_admissions;weekly_hosp_admissions;new_tests;total_tests;tests_units;population;median_age;gdp_per_capita;extreme_poverty;diabetes_prevalence;female_smokers;male_smokers
Asia;Turkey;21/12/2021;9209740;19859;80778;187;;;;;353152;115371161;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;22/12/2021;9228835;19095;80957;179;;;;;352438;115723599;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;23/12/2021;9247606;18771;81125;168;;;;;355753;116079352;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;24/12/2021;9266516;18910;81258;133;;;;;356106;116435458;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;25/12/2021;9286986;20470;81258;0;;;;;357536;116792994;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;26/12/2021;9307124;20138;81576;318;;;;;351965;117144959;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;27/12/2021;9333223;26099;81733;157;;;;;362535;117507494;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;28/12/2021;9365399;32176;81917;184;;;;;368842;117876336;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;29/12/2021;9402083;36684;81917;0;;;;;366363;118242699;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;30/12/2021;9441764;39681;82198;281;;;;;369647;118612346;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;31/12/2021;9482550;40786;82361;163;;;;;372516;118984862;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;01/01/2022;9519281;36731;82506;145;;;;;369027;119353889;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;02/01/2022;9552801;33520;82635;129;;;;;362836;119716725;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;03/01/2022;9597670;44869;82795;160;;;;;368913;120085638;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;04/01/2022;9652394;54724;82932;137;;;;;382888;120468526;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;05/01/2022;9718861;66467;83075;143;;;;;417787;120886313;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;06/01/2022;9787274;68413;83231;156;;;;;418823;121305136;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;07/01/2022;9850488;63214;83388;157;;;;;406796;121711932;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;08/01/2022;9916725;66237;83529;141;;;;;418264;122130196;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;09/01/2022;9978452;61727;83702;173;;;;;384049;122514245;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;10/01/2022;10043688;65236;83843;141;;;;;403104;122917349;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;11/01/2022;10117954;74266;83980;137;;;;;430253;123347602;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;12/01/2022;10195676;77722;84125;145;;;;;422028;123769630;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;13/01/2022;10271240;75564;84278;153;;;;;410116;124179746;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;14/01/2022;10339097;67857;84278;0;;;;;392438;124572184;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
Asia;Turkey;15/01/2022;10403064;63967;84622;344;;;;;384263;124956447;tests performed;85042736;31,6;25129341;0,2;12,13;14,10;41,10
North America;Turks and Caicos Islands;15/11/2021;3045;0;23;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;16/11/2021;3045;0;23;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;17/11/2021;3060;15;23;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;18/11/2021;3067;7;23;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;19/11/2021;3076;9;23;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;20/11/2021;3076;0;23;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;21/11/2021;3085;9;23;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;22/11/2021;3085;0;23;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;23/11/2021;3085;0;23;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;24/11/2021;3092;7;23;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;25/11/2021;3093;1;24;1;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;26/11/2021;3093;0;24;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;27/11/2021;3096;3;24;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;28/11/2021;3096;0;24;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;29/11/2021;3096;0;24;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;30/11/2021;3096;0;24;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;01/12/2021;3099;3;24;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;02/12/2021;3103;4;25;1;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;03/12/2021;3103;0;25;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;04/12/2021;3103;0;25;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;05/12/2021;3103;0;25;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;06/12/2021;3107;4;25;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;07/12/2021;3107;0;25;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;08/12/2021;3114;7;25;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;09/12/2021;3119;5;25;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;10/12/2021;3119;0;25;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;11/12/2021;3130;11;25;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;12/12/2021;3137;7;25;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;13/12/2021;3137;0;25;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;14/12/2021;3141;4;25;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;15/12/2021;3151;10;25;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;16/12/2021;3151;0;25;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;17/12/2021;3158;7;25;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;18/12/2021;3163;5;25;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;19/12/2021;3163;0;25;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;20/12/2021;3172;9;25;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;21/12/2021;3172;0;25;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;22/12/2021;3178;6;26;1;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;23/12/2021;3208;30;26;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;24/12/2021;3219;11;26;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;25/12/2021;3235;16;26;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;26/12/2021;3235;0;26;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;27/12/2021;3276;41;26;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;28/12/2021;3283;7;26;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;29/12/2021;3283;0;26;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;30/12/2021;3283;0;26;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;31/12/2021;3284;1;26;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;01/01/2022;3408;124;26;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;02/01/2022;3560;152;26;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;03/01/2022;3562;2;26;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;04/01/2022;3562;0;26;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;05/01/2022;3562;0;26;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;06/01/2022;3755;193;26;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;07/01/2022;3755;0;26;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;08/01/2022;3880;125;27;1;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;09/01/2022;4007;127;27;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;10/01/2022;4011;4;27;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;11/01/2022;4094;83;27;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;12/01/2022;4636;542;28;1;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;13/01/2022;4731;95;28;0;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;14/01/2022;4956;225;30;2;;;;;;;;39226;;;;;;
North America;Turks and Caicos Islands;15/01/2022;5025;69;30;0;;;;;;;;39226;;;;;;
Africa;Uganda;15/11/2021;126965;42;3239;1;;;;;4487;1892694;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;16/11/2021;127002;37;3241;2;;;;;4431;1897125;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;17/11/2021;127046;44;3244;3;;;;;4645;1901770;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;18/11/2021;127073;27;3247;3;;;;;5829;1907599;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;19/11/2021;127128;55;3256;9;;;;;5639;1913238;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;20/11/2021;127128;0;3256;0;;;;;5452;1918690;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;21/11/2021;127177;49;3256;0;;;;;3938;1922628;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;22/11/2021;127237;60;3256;0;;;;;4982;1927610;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;23/11/2021;127268;31;3250;-6;;;;;4610;1932220;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;24/11/2021;127305;37;3250;0;;;;;5477;1937697;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;25/11/2021;127337;32;3250;0;;;;;5671;1943368;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;26/11/2021;127413;76;3251;1;;;;;4763;1948131;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;27/11/2021;127423;10;3252;1;;;;;4952;1953083;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;28/11/2021;127451;28;3252;0;;;;;5318;1958401;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;29/11/2021;127523;72;3252;0;;;;;4647;1963048;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;30/11/2021;127550;27;3252;0;;;;;5535;1968583;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;01/12/2021;127589;39;3252;0;;;;;4392;1972975;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;02/12/2021;127618;29;3252;0;;;;;5864;1978839;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;03/12/2021;127651;33;3253;1;;;;;5330;1984169;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;04/12/2021;127651;0;3254;1;;;;;5301;1989470;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;05/12/2021;127655;4;3254;0;;;;;4798;1994268;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;06/12/2021;127756;101;3256;2;;;;;4249;1998517;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;07/12/2021;127775;19;3258;2;;;;;5097;2003614;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;08/12/2021;127822;47;3261;3;;;;;5038;2003652;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;09/12/2021;127863;41;3263;2;;;;;5022;2013674;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;10/12/2021;127944;81;3265;2;;;;;5759;2019433;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;11/12/2021;127944;0;3267;2;;;;;6578;2026011;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;12/12/2021;127973;29;3268;1;;;;;4485;2030496;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;13/12/2021;128100;127;3269;1;;;;;4120;2034616;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;14/12/2021;128187;87;3269;0;;;;;6850;2041466;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;15/12/2021;128279;92;3269;0;;;;;4812;2046278;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;16/12/2021;128369;90;3271;2;;;;;6839;2053117;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;17/12/2021;128578;209;3272;1;;;;;6680;2059797;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;18/12/2021;128764;186;3272;0;;;;;6497;2066294;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;19/12/2021;129061;297;3273;1;;;;;;;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;20/12/2021;129319;258;3274;1;;;;;5863;2078188;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;21/12/2021;129676;357;3274;0;;;;;6992;2085180;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;22/12/2021;130178;502;3274;0;;;;;7440;2092620;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;23/12/2021;130888;710;3274;0;;;;;8926;2101546;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;24/12/2021;131981;1093;3274;0;;;;;7911;2109457;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;25/12/2021;133232;1251;3274;0;;;;;6017;2115474;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;26/12/2021;134348;1116;3275;1;;;;;5349;2120823;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;27/12/2021;135091;743;3280;5;;;;;6943;2127766;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;28/12/2021;136065;974;3285;5;;;;;8313;2136079;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;29/12/2021;137337;1272;3287;2;;;;;7743;2143822;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;30/12/2021;139079;1742;3291;4;;;;;8048;2151870;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;31/12/2021;140737;1658;3294;3;;;;;8048;2160185;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;01/01/2022;142604;1867;3297;3;;;;;6592;2166777;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;02/01/2022;144540;1936;3302;5;;;;;5169;2171946;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;03/01/2022;145963;1423;3306;4;;;;;8694;2180640;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;04/01/2022;146843;880;3312;6;;;;;8659;2189299;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;05/01/2022;148609;1766;3313;1;;;;;;;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;06/01/2022;150368;1759;3325;12;;;;;8078;2205686;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;07/01/2022;150368;0;3325;0;;;;;8784;2214470;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;08/01/2022;152778;2410;3337;12;;;;;7943;2222413;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;09/01/2022;153762;984;3339;2;;;;;7722;2230135;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;10/01/2022;154578;816;3357;18;;;;;7009;2237144;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;11/01/2022;155443;865;3361;4;;;;;7278;2244422;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;12/01/2022;156113;670;3370;9;;;;;6376;2250798;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;13/01/2022;156704;591;3378;8;;;;;7726;2258524;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;14/01/2022;157227;523;3385;7;;;;;7453;2265977;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Africa;Uganda;15/01/2022;157754;527;3394;9;;;;;7404;2273381;samples tested;47123533;16,4;1697707;41,6;0,25;3,40;16,70
Europe;Ukraine;15/11/2021;3381399;12012;81948;466;;;;;;15246974;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;16/11/2021;3398913;17514;82813;865;;;;;45674;15292648;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;17/11/2021;3418792;19879;83609;796;;;;;;;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;18/11/2021;3440602;21810;84393;784;;;;;;15348780;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;19/11/2021;3461873;21271;85151;758;;;;;113106;15461886;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;20/11/2021;3481347;19474;85847;696;;;;;;;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;21/11/2021;3493203;11856;86260;413;;;;;;15542112;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;22/11/2021;3501815;8612;86615;355;;;;;;;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;23/11/2021;3515641;13826;87371;756;;;;;;15595737;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;24/11/2021;3530969;15328;87999;628;;;;;52719;15648456;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;25/11/2021;3548842;17873;88664;665;;;;;52316;15700772;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;26/11/2021;3565644;16802;89307;643;;;;;45617;15746389;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;27/11/2021;3580671;15027;89911;604;;;;;47289;15793678;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;28/11/2021;3588916;8245;90345;434;;;;;;;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;29/11/2021;3595410;6494;90673;328;;;;;;15832613;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;30/11/2021;3606622;11212;91268;595;;;;;36476;15869089;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;01/12/2021;3619223;12601;91860;592;;;;;48076;15917165;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;02/12/2021;3633386;14163;92418;558;;;;;45544;15962709;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;03/12/2021;3647777;14391;92960;542;;;;;46506;16009215;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;04/12/2021;3661583;13806;93426;466;;;;;;;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;05/12/2021;3668794;7211;93734;308;;;;;;16076359;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;06/12/2021;3673839;5045;94002;268;;;;;13419;16089778;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;07/12/2021;3683044;9205;94499;497;;;;;;;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;08/12/2021;3692939;9895;94979;480;;;;;;16160332;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;09/12/2021;3705823;12884;95478;499;;;;;;;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;10/12/2021;3717640;11817;95952;474;;;;;;16234638;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;11/12/2021;3728246;10606;96427;475;;;;;40267;16274905;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;12/12/2021;3733967;5721;96695;268;;;;;19632;16294537;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;13/12/2021;3738390;4423;96910;215;;;;;11639;16306176;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;14/12/2021;3746106;7716;97328;418;;;;;27241;16333417;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;15/12/2021;3754567;8461;97714;386;;;;;38008;16371425;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;16/12/2021;3764485;9918;98097;383;;;;;34486;16405911;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;17/12/2021;3773700;9215;98453;356;;;;;33652;16439563;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;18/12/2021;3781506;7806;98769;316;;;;;35092;16474655;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;19/12/2021;3785395;3889;98972;203;;;;;18299;16492954;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;20/12/2021;3788209;2814;99153;181;;;;;10987;16503941;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;21/12/2021;3794490;6281;99528;375;;;;;28652;16532593;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;22/12/2021;3801079;6589;99856;328;;;;;33856;16566449;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;23/12/2021;3808612;7533;100159;303;;;;;32402;16598851;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;24/12/2021;3815440;6828;100433;274;;;;;28013;16626864;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;25/12/2021;3820891;5451;100727;294;;;;;29531;16656395;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;26/12/2021;3823879;2988;100891;164;;;;;13548;16669943;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;27/12/2021;3825917;2038;101049;158;;;;;8899;16678842;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;28/12/2021;3828336;2419;101212;163;;;;;;;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;29/12/2021;3833952;5616;101548;336;;;;;;16724734;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;30/12/2021;3840041;6089;101847;299;;;;;32605;16757339;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;31/12/2021;3847226;7185;102088;241;;;;;29446;16786785;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;01/01/2022;3852397;5171;102300;212;;;;;22507;16809292;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;02/01/2022;3854405;2008;102421;121;;;;;6974;16816266;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;03/01/2022;3856359;1954;102558;137;;;;;7748;16824014;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;04/01/2022;3858248;1889;102717;159;;;;;11633;16835647;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;05/01/2022;3862959;4711;103014;297;;;;;30291;16865938;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;06/01/2022;3869728;6769;103225;211;;;;;32812;16898750;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;07/01/2022;3877032;7304;103434;209;;;;;;;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;08/01/2022;3880371;3339;103523;89;;;;;;16943946;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;09/01/2022;3883316;2945;103615;92;;;;;12568;16956514;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;10/01/2022;3885416;2100;103716;101;;;;;10332;16966846;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;11/01/2022;3890974;5558;103950;234;;;;;;;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;12/01/2022;3898240;7266;104159;209;;;;;;17034809;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;13/01/2022;3908469;10229;104367;208;;;;;36660;17071469;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;14/01/2022;3919151;10682;104521;154;;;;;37216;17108685;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Europe;Ukraine;15/01/2022;3929950;10799;104663;142;;;;;39207;17147892;tests performed;43466822;41,4;7894393;0,1;7,11;13,50;47,40
Asia;United Arab Emirates;15/11/2021;741006;61;2144;1;;;;;230869;97208646;tests performed;9991083;34,0;67293483;;17,26;1,20;37,40
Asia;United Arab Emirates;16/11/2021;741074;68;2144;0;;;;;365608;97574254;tests performed;9991083;34,0;67293483;;17,26;1,20;37,40
Asia;United Arab Emirates;17/11/2021;741148;74;2144;0;;;;;337742;97911996;tests performed;9991083;34,0;67293483;;17,26;1,20;37,40
Asia;United Arab Emirates;18/11/2021;741214;66;2144;0;;;;;291977;98203973;tests performed;9991083;34,0;67293483;;17,26;1,20;37,40
